0.4,0.9104,0.29992217599999993,0.7929912619550178,0.6158214992089592,0.8887387870984318,0.3680999688925404,0.8778534042508658,0.3989153475285726,0.9045359852140836,0.31986788078296624,0.8214075746400757,0.5496634451119387,0.9314624563689582,0.23440597971066374,0.6780972583644435,0.8227617266924431,0.5402897239193178,0.9395316203948211,0.20053275992033423,0.60742309717254,0.8957498879997234,0.3480545598181769,0.8567677329684901,0.4568494718852744,0.9354520146034521,0.22039316968737027,0.6492627100415655,0.8591278315569953,0.44543056214191395,0.9351871696033883,0.215043117117915,0.6395174676115054,0.8650913047833239,0.43694914555261755,0.9279868979674757,0.24381947172466908,0.6966271420870535,0.7960747234848524,0.6035182443173968,0.9044060742622771,0.31373225921594317,0.8153538950864294,0.5582195765849725,0.9329404630034491,0.2228322435654886,0.6559021495993286,0.8463102313957966,0.4882441120610075,0.9419370864981325,0.19692969854372955,0.5978172152808624,0.90710664840538,0.3050595313620737,0.803109712409243,0.5875038277952833,0.9159502444453765,0.2773634953610246,0.7593103005429884,0.6817026629360112,0.8190444154298668,0.5498561193434964,0.9354761032788316,0.21356993631739113,0.6366139465113979,0.8686770786409255,0.4253051593602562,0.9217285100073367,0.2657492080230418,0.7370900067684711,0.7293085420550561,0.7379597405338928,0.7287244948041559,0.7392780816846329,0.7256198078926699,0.744437397338603,0.7166948238258132,0.7597903073884761,0.6866277665187491,0.8062040456343746,0.586788650983053,0.9117207317729463,0.29742390683498054,0.7891348965155398,0.6248386560825654,0.8803401715474278,0.39273640255879816,0.8998401731601807,0.33375843318324494,0.8394380272904262,0.5043673066610039,0.9415383963482735,0.20072878402013994,0.6063540936943353,0.9010453087386405,0.3235915163444623,0.8292691995749343,0.5245063330430566,0.942872862952082,0.18873432211691407,0.5804088424656848,0.9159707021818987,0.28367694696645146,0.7674693842366391,0.6709173180146983,0.8277749381425723,0.5347227019784773,0.9366525429197771,0.21660105580395272,0.6412153990084835,0.8680645678994511,0.42057562931510023,0.9227441956385088,0.2558217232608772,0.721136058019133,0.7518534873899385,0.7033428975794803,0.7817461086514835,0.6401837312928227,0.8646667801017214,0.43714580958213173,0.9277955176302899,0.245756021291802,0.7002947240391673,0.7908788914227163,0.6151981063655179,0.894591983675097,0.3436877887099609,0.854079264377027,0.45906919475654356,0.9401995204549877,0.19856621358805798,0.6028180330538855,0.8994110020198898,0.33732985289418316,0.8442294855623862,0.48980049527350583,0.9417826971325642,0.19847559479238686,0.6012461595612325,0.9051295482662383,0.31100598105624605,0.8118961746217767,0.5671222360003548,0.9276170620586375,0.2394850588762727,0.6902709466927782,0.8011458445224674,0.597911061338806,0.9036018364545021,0.3231309967468095,0.8258196089555518,0.5385439614040569,0.9353695655360006,0.22150691998033858,0.6516410801990276,0.8561515804081175,0.4535648967477203,0.9382502824830284,0.20483953955240772,0.6171097723524326,0.8873147764163452,0.3732492100824327,0.8830593403228794,0.3826427438580533,0.8914162831652781,0.35901611841337655,0.8685036256727375,0.4259537916704342,0.9220958485629355,0.2645102963228145,0.7348956758724505,0.733285134679431,0.7309025552940466,0.7413619180098734,0.716495319370986,0.7653060429883314,0.6697266433057365,0.8349744637488291,0.5098845867256511,0.945104121207189,0.18125090354580867,0.5625103183952426,0.9258818298029815,0.2522302947313111,0.7125464701682364,0.7714942806044636,0.6569537060955023,0.8510399112668939,0.46780572752040567,0.941838835790785,0.19222985609450358,0.588603924514566,0.9105722343615057,0.30070250287769995,0.7940750527170103,0.6139239255183746,0.8904356640479403,0.36302853208492347,0.87275034601538,0.4135387482618285,0.9147124988772838,0.28812653290104295,0.774654996047142,0.6559317299255109,0.8466327875084737,0.4862298242803634,0.9413149733913153,0.20089824512941304,0.6067165799898974,0.9008877320572677,0.3240813835470045,0.8299149057250784,0.5228657937483624,0.9432020214766388,0.18762646699786772,0.5777888656461627,0.917580420328112,0.27858751417826355,0.7590888991825984,0.6877534561086219,0.8045399462940599,0.5907903651999702,0.9089944191463253,0.3058160423865541,0.8016410863064118,0.5967017736147577,0.9045092327976179,0.32036050880901995,0.8221151806898552,0.5476776621738021,0.9322226256382284,0.2319317810131752,0.6731228685494444,0.8294311189388482,0.5236452362516132,0.9437189227046568,0.18641098333465472,0.5746518544154872,0.9189786639578466,0.27593646458070603,0.7548615441188582,0.6947456227061511,0.7944740619506416,0.6132164419744501,0.8910842301059871,0.3610049256160432,0.8706480098177874,0.41956930526138425,0.9184367512621998,0.2763106149219517,0.7552948158337746,0.6950802943077254,0.7937453983218969,0.6154687042037069,0.8892590751250369,0.3658632486368195,0.8755545476864136,0.40592718006023515,0.9096347693374854,0.3039754887244453,0.79895070968768,0.602814185107096,0.8997669793285171,0.3349261600783101,0.8409588071294979,0.5000165818406423,0.9416651776882021,0.20037621704349728,0.6055620103357242,0.9016597216901899,0.3217070821176158,0.8267439119259671,0.5308419625013419,0.9414805872858415,0.19344172112756505,0.5914219914967633,0.9085943313788769,0.30689689937797293,0.8032086125439136,0.5931176558576936,0.9071584528319611,0.312145791254786,0.8107764572386607,0.5750582514250913,0.9189891236621827,0.2749193021780005,0.7529782809655975,0.6993674334097211,0.7872431239684109,0.6298964770128926,0.8755742914475257,0.4057737110830477,0.9095208333552673,0.30436612603532104,0.799527825298426,0.6014833438802923,0.9008217380524388,0.3317084879479097,0.8369358165812273,0.5104127611919391,0.9410778865912455,0.20237647574961629,0.6100702987213946,0.8979125903675267,0.33315995580789337,0.8416706663711258,0.4926804064144213,0.9452627532132775,0.18060789249780826,0.5610056452740101,0.9267381619876491,0.24897272516083005,0.7064148238730606,0.7813839499351474,0.6360122327447515,0.8745302639868596,0.4026447773893978,0.9103749689556672,0.29461967856252536,0.7875015216367605,0.6231553161381232,0.8864286315244194,0.3676056627962994,0.8805427190876672,0.38533127590470334,0.8965478411968072,0.33721460163533534,0.8468014546624532,0.4793487708399431,0.9437493776816306,0.18566921127642985,0.5731940483588044,0.9204316577858951,0.2689734208962199,0.742726249308928,0.7190525433080882,0.7556151203847005,0.6954269187751526,0.7934833513113888,0.6153592533956674,0.8891743063944915,0.36673274048989596,0.8764862923166274,0.40291017771170506,0.9074778622188573,0.31076960874536647,0.8087892463389297,0.5799808132690243,0.9160128241581356,0.28437368272844277,0.7686538851194669,0.668167388212379,0.8313504920117559,0.5257744355505293,0.9388688236436283,0.20914182739283263,0.6250608885546884,0.8845627919648718,0.3730988453079066,0.8859165266835823,0.3696026718411835,0.8820359162363783,0.3803790291415939,0.8928125324632679,0.3493414072198558,0.8603573120296679,0.4417904700987796,0.9339923556453927,0.21960497930690548,0.6489682008690132,0.8544757056335678,0.46638774154289897,0.9384823838974719,0.20859110921657517,0.6239645171719568,0.884858088358459,0.37237431084601,0.8850723208327471,0.3718473456698699,0.8844595775004991,0.37350838339530584,0.8861967584782096,0.3685916914405146,0.8812184855092534,0.38292363336896507,0.8949075342438734,0.34271394966483865,0.8529472085949379,0.46214617927316115,0.9410745243861904,0.19558508419631224,0.5960006537756672,0.9046849567792395,0.3211444899259431,0.8234653839733199,0.5427527972166358,0.9343622225373529,0.22342851972769226,0.6556397440025533,0.8515986114072464,0.46589047105641335,0.9419173116521597,0.19251129854555224,0.5889905361715386,0.9098153029398215,0.30489316139685946,0.8005322602635666,0.5978584815851584,0.9038199587031207,0.3218287419788403,0.8240304014703532,0.5432951572960723,0.9338265681145597,0.2265674787904248,0.662167403697718,0.8435280439261705,0.48734836581927515,0.9455496874109341,0.1802021314558083,0.5597605409117667,0.9268335406126997,0.25063303365945266,0.7097417429725758,0.7748678207997863,0.6501603177532627,0.8584903463057162,0.4472802389829079,0.9357973337032461,0.21283717906587765,0.6348357336006165,0.8701720867913998,0.4222945554496919,0.920242752630694,0.26948240035043447,0.7436148931100561,0.7173742818333213,0.7584247410794454,0.6899177715922187,0.8016433996392057,0.5968154633877342,0.9044371185633799,0.32053438881347157,0.8223433877988645,0.5471531477560619,0.9324205655320112,0.23127815834530316,0.6718002471863014,0.8311776749077869,0.5192303527949261,0.9444764730929324,0.18384236253717592,0.5685279289032897,0.9224141479002383,0.2649219622866878,0.7358180431952319,0.7304546108730112,0.736180674874537,0.7313637846774382,0.7343917181633622,0.7350044034673958,0.7280304160565367,0.7458849513941355,0.7078289948544075,0.7798511931230045,0.6395258118521929,0.8703896025736986,0.41415820608334214,0.9185948715589484,0.2689052747612074,0.7448185484978486,0.7097336316023621,0.7770467754992734,0.6456392453268253,0.8634523630457808,0.4335262843652398,0.9297549773171695,0.2329036199251293,0.676871892508398,0.8196042048792325,0.5555038119186555,0.9294237295759786,0.23961252530505747,0.6883978989191109,0.8084537541340501,0.574858840967862,0.9241006714074481,0.2514208305447517,0.7129440868405484,0.765512098230661,0.6763610939907897,0.821092301215459,0.5496349582373729,0.931511266973412,0.23409390718790685,0.6774605881120543,0.8237038157371075,0.5379581007074187,0.94024668195789,0.1981324865839208,0.6019590002123016,0.9001888763343256,0.3345943662167702,0.840749319123119,0.4994614361372541,0.941826835527114,0.199156633791283,0.6027748237246436,0.9040625117701705,0.3143131660296737,0.8165720631226051,0.5558656172119858,0.9330077609901116,0.22176343442796864,0.6541283256383932,0.8490344312104872,0.47910453024505173,0.9403705677901234,0.20461967694036087,0.6150800580106274,0.8936354042517083,0.3461006523471778,0.8573381395837324,0.4508064500213639,0.9366698560004387,0.20952215319473103,0.6278116189834251,0.8777669746421208,0.3991041968273033,0.9046779558715471,0.31942942235681576,0.8208138428445112,0.551117465161404,0.9308810210029812,0.236320064425427,0.681915693563289,0.8175010620642251,0.5531804906995782,0.9348403926899643,0.21619505604093647,0.6419968467127856,0.862397208872988,0.44441866307095557,0.9312357690528317,0.23318878584496994,0.6756733347188812,0.8259209625817362,0.5324563616476148,0.9417505884028304,0.19304935162374945,0.5902535877176763,0.9089464038281695,0.30755387835359776,0.8043960740288042,0.5890050309179007,0.9102296568022769,0.30200546917121834,0.7960278390892678,0.6094834121445917,0.8942764587304187,0.35154664615618464,0.8604871466685358,0.4478005876208243,0.9321899269697371,0.231801129876279,0.6728412101266127,0.8299203398294598,0.5224097321331079,0.9439477352151663,0.1856378734646064,0.5728129052470644,0.9200391077330528,0.2725508427493481,0.7491071586156152,0.7058204523404642,0.7774344676874062,0.6504182369216234,0.8531883809914856,0.46859096895012226,0.9385441768872496,0.21030616072397595,0.6276116174741456,0.8820808166209152,0.38037263052828135,0.8926713586999394,0.34950711318787897,0.8607725325434575,0.44074759827052223,0.9334004410741271,0.22130341847324173,0.6526916414654795,0.8501302863478252,0.4781033047283388,0.9407960779009313,0.20075848364966764,0.6065206631611594,0.9002484593808785,0.3262260319864942,0.832580293622463,0.5158162900894341,0.9447363747850855,0.18271471339959458,0.5659355749487903,0.9239439880310835,0.2593286301853221,0.7256807070443477,0.7490195935825127,0.7018168402961181,0.789411789567496,0.6187660118543618,0.8908125708300182,0.3546643944859169,0.8669082069820586,0.4241373709627272,0.9244466095257482,0.24985354441390234,0.7102771774217639,0.7702968292769523,0.6653895178823124,0.8349784384560346,0.5163710454108151,0.9404811999182588,0.2039230387892424,0.6135119809175785,0.8951079265548265,0.34166494657045665,0.8521076163758446,0.4649864644320199,0.9410809540783667,0.19474838533645372,0.5944708623446702,0.9064460439219765,0.3133862744929693,0.8124623964865358,0.5714032236190891,0.9211031962697803,0.26807376773178254,0.741194872675247,0.7216504723327075,0.7512105979321558,0.7039758572169514,0.7803801719856425,0.6440351232794415,0.860419930759407,0.44896375502335234,0.9327300138675414,0.22952318904665944,0.6681966594974887,0.836111532297556,0.5066410364281705,0.9458114435323285,0.1792915701521573,0.557561151611353,0.9278611233407664,0.24724459775426375,0.7033216617563968,0.7850616938194188,0.6282729850580875,0.8819108209158575,0.38100684071512264,0.8930946038318914,0.3480020580005726,0.859270738009933,0.4450952094372569,0.9349772370504671,0.21563628153801764,0.6408515455737981,0.8637137843731317,0.4405489639067169,0.9295223279734279,0.23917599183961766,0.6875477888621875,0.8096278703982074,0.5720791860020369,0.9256800530158884,0.24629810706427643,0.7032109859962407,0.7810656251471415,0.6439394561695806,0.8610750984478054,0.4455070009433321,0.931345426029324,0.23434411988191592,0.6779456359243501,0.8231524213002478,0.5393280223210927,0.9398244007410468,0.19954221957368834,0.6051775312752179,0.8976060132940034,0.342427915415042,0.8502344441490506,0.4744887818082651,0.9397587165231293,0.20608749326901693,0.6183236670853446,0.8908602496118622,0.35443088269301193,0.8667417923098363,0.42476201605126146,0.9246194909628528,0.24915857472013217,0.7090503533015556,0.7724821364218968,0.6603397586714137,0.8412551247034136,0.5003579328845695,0.9418081515334923,0.19924079155564245,0.6029660413210589,0.9039097177262916,0.31478487940222694,0.8172332095428041,0.554262610653669,0.9336938238400738,0.21949109635932823,0.649321942846448,0.8546565156877205,0.4640078609243547,0.9373599311227098,0.21465664862377176,0.6370613491577111,0.8723853710618666,0.4083349322992141,0.9148966896386849,0.28094474665784325,0.7651193768634874,0.669835090466645,0.8354247407475804,0.5092334157504425,0.9444729753321085,0.18325729229025625,0.567406785060868,0.9235566763270511,0.2591255578261874,0.7252249625248297,0.7503607243226459,0.6992337281267353,0.7934070108805498,0.609873291595217,0.8985855974247169,0.331196632746473,0.8391040654042223,0.4992146909115755,0.9456046345144858,0.17956440785502042,0.5584196777884621,0.9278108315769659,0.24601891150568614,0.7008099272468855,0.7900107801853078,0.6171226956386312,0.8928884269385434,0.34882458575941133,0.8600243772363773,0.44283048627545696,0.9342785676369432,0.2183449279105542,0.6464463627785992,0.8573422201566269,0.45863724605299455,0.9364067537709029,0.21545437412914184,0.6388840309294584,0.8697491048563006,0.41598837040354375,0.9197397138411846,0.2652134652423616,0.7383319143235842,0.7217784901569039,0.7571263122924653,0.6863664051485826,0.8117433950664393,0.567109816367453,0.9282449140250683,0.237826451521537,0.6867445069526934,0.8058159876904487,0.5883303836541938,0.9109261342754443,0.2990262057112943,0.7915639143842016,0.619467330193436,0.8854188162883059,0.37789839018511906,0.8871496946124541,0.3718175803951673,0.881382144756294,0.38916930209374184,0.8968713439854781,0.34314822388026894,0.8508220459752686,0.4743470191505041,0.9396099912961647,0.2071539155055741,0.6207019486612377,0.8885528259920338,0.3612984832739452,0.8741114583368478,0.4039065787243988,0.9112232956327627,0.2919128175887912,0.7833049407583991,0.6324081778288869,0.877202528308676,0.39452848884004077,0.9046688343249054,0.3129677970829718,0.8142383518445669,0.5608751994101111,0.9317742285897529,0.22676236700083063,0.6640414848025591,0.8362728628715932,0.5143659415251189,0.941279841014319,0.1991628345931491,0.602903426294893,0.9031917814284712,0.31717282927223556,0.8204033952718491,0.5462547915601372,0.9372580921930884,0.20788845101502984,0.6240265027489571,0.8810538331529298,0.39089719949657237,0.8984048630769701,0.3378811471227054,0.8445162302291476,0.4911128969522582,0.9415327067529472,0.20072036491814088,0.6063335302164005,0.9010728419887213,0.3235070338239074,0.8291566525948679,0.5247899096858119,0.9428168104890952,0.18892404839263566,0.5808560133454055,0.9156892558178347,0.284570235510341,0.7689200839571095,0.6679482433422861,0.8316489012927059,0.524975057083113,0.9390232477218661,0.20867639289813333,0.624039829327037,0.8855323523818985,0.3702436271691534,0.8831561905020457,0.3777168275827302,0.8897496896121583,0.3576289600512852,0.8703320766782463,0.4148806136052603,0.9184405958417707,0.2689593465897208,0.7452328479335387,0.7096298107584984,0.7757396810685167,0.6480737460217828,0.8613695891121285,0.43963933120513793,0.9322336039655008,0.22430351016392142,0.6594664386447723,0.8426130379951086,0.49597020857128765,0.9416794263123054,0.20028345517816612,0.6053495251863033,0.901850941825469,0.3211192288940675,0.8259513210395129,0.5328219106272228,0.9409808103045536,0.19512688975175135,0.5953240688555946,0.9057609326055617,0.31570032449458674,0.8156870724934052,0.5636698569538768,0.9252025304768924,0.2548383148296643,0.7174167303288341,0.7633109867758682,0.6737202215862781,0.829829113529169,0.5230384455593312,0.9432337056534795,0.18754774649090541,0.5775883361904268,0.9176660083901738,0.27844534480628447,0.7588550896968084,0.6881956912648605,0.8038984887742635,0.5922859133731196,0.9079315996724886,0.3091200861797305,0.8064203918273448,0.5856211921962808,0.9123743779643849,0.2958482390838538,0.7867671564842764,0.6297870599769251,0.8754590011390869,0.406839816613454,0.9103567595301156,0.30126641100110396,0.7949174220850379,0.6120387602097443,0.8920871817366389,0.35809580690593334,0.8676033019952832,0.4280656866326418,0.9232124493661723,0.2610177039601047,0.728662921623933,0.7442771780204106,0.7107632769973967,0.7753588214979387,0.6491897330839697,0.8594792271892756,0.4445215432210162,0.9347422933947289,0.21641767697268138,0.6425305136787758,0.861876804159725,0.4456322520760487,0.9316403250317526,0.23222708802279612,0.6737044846447848,0.8287572673410233,0.5253407851942514,0.9433910877175653,0.18752424456543568,0.5772890474115437,0.9174099025230782,0.2809423042036498,0.7632130293317534,0.6782087593862438,0.8181893473183206,0.5577449815204835,0.9280509013959803,0.2455050494255518,0.6998435648935175,0.7913727418866676,0.6140866048461939,0.8955900276493742,0.3406922122563757,0.8504983710858335,0.4687030156566684,0.9427890363562519,0.18987220973919958,0.5826818361856814,0.9139429867398242,0.29231986381632435,0.7815872138318084,0.6394229090668315,0.86592288555283,0.4323081840454755,0.9254105559464192,0.2538263034520637,0.7155191533807109,0.7666099778517262,0.6670238757707241,0.8385532690269957,0.5007323709700573,0.9454656410542608,0.1799611345189039,0.5594182600945399,0.927435829481402,0.2469035756166995,0.7024874592107847,0.7875072135954563,0.6226674521139564,0.8877722212744137,0.3640730816417916,0.876532251399543,0.3963645683492139,0.9062210631076588,0.30835592618238805,0.8074933667036823,0.5768378556991909,0.9234578301806462,0.25415684876846134,0.717665037136211,0.7576263683125638,0.6923200371633917,0.7986498522254962,0.6023391052065916,0.9002784569312583,0.33289529093703385,0.8383779765686988,0.5069946843905618,0.9413712768555214
